tensor_id,recording_id,split,fault_family,severity,health_label
nln_emp_motor_2_100_healthy_2_current_w62.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w63.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w64.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w65.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w66.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w67.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w68.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w69.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w70.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w71.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w72.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w73.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w74.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w75.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w76.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w77.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w78.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w79.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w80.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w81.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w82.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w83.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w84.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w85.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w86.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w87.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w88.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w89.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w90.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w91.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w92.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w93.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w94.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w95.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w96.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w97.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w98.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w99.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w100.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w101.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w102.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w103.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w104.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w105.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w106.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w107.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w108.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w109.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w110.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w111.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w112.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w113.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w114.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w115.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w116.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w117.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w118.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w119.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w120.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w121.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w122.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w123.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w124.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w125.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w126.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w127.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w128.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w129.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w130.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w131.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w132.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w133.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w134.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w135.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w136.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w137.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w138.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w139.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w140.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w141.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w142.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w143.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_current_w144.pt,nln_emp_motor_2_100_healthy_2_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w0.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w1.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w2.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w3.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w4.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w5.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w6.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w7.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w8.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w9.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w10.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w11.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w12.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w13.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w14.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w15.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w16.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w17.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w18.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w19.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w20.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w21.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w22.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w23.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w24.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w25.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w26.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w27.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w28.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w29.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w30.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w31.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w32.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w33.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w34.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w35.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w36.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w37.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w38.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w39.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w40.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w41.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w42.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w43.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w44.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w45.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w46.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w47.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w48.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w49.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w50.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w51.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w52.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w53.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w54.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w55.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w56.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w57.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w58.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w59.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w60.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w61.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w62.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w63.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w64.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w65.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w66.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w67.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w68.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w69.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w70.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w71.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w72.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w73.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w74.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w75.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w76.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w77.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w78.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w79.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w80.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w81.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w82.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w83.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w84.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w85.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w86.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w87.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w88.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w89.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w90.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w91.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w92.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w93.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w94.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w95.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w96.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w97.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w98.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w99.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w100.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w101.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w102.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w103.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w104.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w105.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w106.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w107.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w108.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w109.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w110.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w111.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w112.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w113.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w114.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_2_vibration_w115.pt,nln_emp_motor_2_100_healthy_2_vibration,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_3_current_w0.pt,nln_emp_motor_2_100_healthy_3_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_3_current_w1.pt,nln_emp_motor_2_100_healthy_3_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_3_current_w2.pt,nln_emp_motor_2_100_healthy_3_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_3_current_w3.pt,nln_emp_motor_2_100_healthy_3_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_3_current_w4.pt,nln_emp_motor_2_100_healthy_3_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_3_current_w5.pt,nln_emp_motor_2_100_healthy_3_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_3_current_w6.pt,nln_emp_motor_2_100_healthy_3_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_3_current_w7.pt,nln_emp_motor_2_100_healthy_3_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_3_current_w8.pt,nln_emp_motor_2_100_healthy_3_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_3_current_w9.pt,nln_emp_motor_2_100_healthy_3_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_3_current_w10.pt,nln_emp_motor_2_100_healthy_3_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_3_current_w11.pt,nln_emp_motor_2_100_healthy_3_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_3_current_w12.pt,nln_emp_motor_2_100_healthy_3_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_3_current_w13.pt,nln_emp_motor_2_100_healthy_3_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_3_current_w14.pt,nln_emp_motor_2_100_healthy_3_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_3_current_w15.pt,nln_emp_motor_2_100_healthy_3_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_3_current_w16.pt,nln_emp_motor_2_100_healthy_3_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_3_current_w17.pt,nln_emp_motor_2_100_healthy_3_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_3_current_w18.pt,nln_emp_motor_2_100_healthy_3_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_3_current_w19.pt,nln_emp_motor_2_100_healthy_3_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_3_current_w20.pt,nln_emp_motor_2_100_healthy_3_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_3_current_w21.pt,nln_emp_motor_2_100_healthy_3_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_3_current_w22.pt,nln_emp_motor_2_100_healthy_3_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_3_current_w23.pt,nln_emp_motor_2_100_healthy_3_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_3_current_w24.pt,nln_emp_motor_2_100_healthy_3_current,test,healthy,0,healthy
nln_emp_motor_2_100_healthy_3_current_w25.pt,nln_emp_motor_2_100_healthy_3_current,test,healthy,0,healthy
