protocol,fold_id,dataset,recording_id,base_recording_id,split,machine_id,sensor_type,sensor_types_present,speed,load,operating_condition_id,fault_family,severity,health_label,damage_source,run_id,source_path,exclude_from_training,notes
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_k005_2_multisensor,paderborn_n15_m07_f10_k005_2,train,K005,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,healthy,0,healthy,healthy,2,data/raw/paderborn/K005/N15_M07_F10_K005_2.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_k005_3_multisensor,paderborn_n15_m07_f10_k005_3,train,K005,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,healthy,0,healthy,healthy,3,data/raw/paderborn/K005/N15_M07_F10_K005_3.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_k005_4_multisensor,paderborn_n15_m07_f10_k005_4,train,K005,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,healthy,0,healthy,healthy,4,data/raw/paderborn/K005/N15_M07_F10_K005_4.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_k005_5_multisensor,paderborn_n15_m07_f10_k005_5,train,K005,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,healthy,0,healthy,healthy,5,data/raw/paderborn/K005/N15_M07_F10_K005_5.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_k005_6_multisensor,paderborn_n15_m07_f10_k005_6,val,K005,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,healthy,0,healthy,healthy,6,data/raw/paderborn/K005/N15_M07_F10_K005_6.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_k005_7_multisensor,paderborn_n15_m07_f10_k005_7,train,K005,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,healthy,0,healthy,healthy,7,data/raw/paderborn/K005/N15_M07_F10_K005_7.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_k005_8_multisensor,paderborn_n15_m07_f10_k005_8,train,K005,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,healthy,0,healthy,healthy,8,data/raw/paderborn/K005/N15_M07_F10_K005_8.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_k005_9_multisensor,paderborn_n15_m07_f10_k005_9,train,K005,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,healthy,0,healthy,healthy,9,data/raw/paderborn/K005/N15_M07_F10_K005_9.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k006_10_multisensor,paderborn_n09_m07_f10_k006_10,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,10,data/raw/paderborn/K006/N09_M07_F10_K006_10.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k006_11_multisensor,paderborn_n09_m07_f10_k006_11,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,11,data/raw/paderborn/K006/N09_M07_F10_K006_11.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k006_12_multisensor,paderborn_n09_m07_f10_k006_12,val,K006,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,12,data/raw/paderborn/K006/N09_M07_F10_K006_12.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k006_13_multisensor,paderborn_n09_m07_f10_k006_13,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,13,data/raw/paderborn/K006/N09_M07_F10_K006_13.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k006_14_multisensor,paderborn_n09_m07_f10_k006_14,val,K006,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,14,data/raw/paderborn/K006/N09_M07_F10_K006_14.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k006_15_multisensor,paderborn_n09_m07_f10_k006_15,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,15,data/raw/paderborn/K006/N09_M07_F10_K006_15.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k006_16_multisensor,paderborn_n09_m07_f10_k006_16,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,16,data/raw/paderborn/K006/N09_M07_F10_K006_16.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k006_17_multisensor,paderborn_n09_m07_f10_k006_17,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,17,data/raw/paderborn/K006/N09_M07_F10_K006_17.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k006_18_multisensor,paderborn_n09_m07_f10_k006_18,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,18,data/raw/paderborn/K006/N09_M07_F10_K006_18.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k006_19_multisensor,paderborn_n09_m07_f10_k006_19,val,K006,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,19,data/raw/paderborn/K006/N09_M07_F10_K006_19.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k006_1_multisensor,paderborn_n09_m07_f10_k006_1,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,1,data/raw/paderborn/K006/N09_M07_F10_K006_1.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k006_20_multisensor,paderborn_n09_m07_f10_k006_20,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,20,data/raw/paderborn/K006/N09_M07_F10_K006_20.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k006_2_multisensor,paderborn_n09_m07_f10_k006_2,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,2,data/raw/paderborn/K006/N09_M07_F10_K006_2.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k006_3_multisensor,paderborn_n09_m07_f10_k006_3,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,3,data/raw/paderborn/K006/N09_M07_F10_K006_3.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k006_4_multisensor,paderborn_n09_m07_f10_k006_4,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,4,data/raw/paderborn/K006/N09_M07_F10_K006_4.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k006_5_multisensor,paderborn_n09_m07_f10_k006_5,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,5,data/raw/paderborn/K006/N09_M07_F10_K006_5.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k006_6_multisensor,paderborn_n09_m07_f10_k006_6,val,K006,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,6,data/raw/paderborn/K006/N09_M07_F10_K006_6.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k006_7_multisensor,paderborn_n09_m07_f10_k006_7,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,7,data/raw/paderborn/K006/N09_M07_F10_K006_7.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k006_8_multisensor,paderborn_n09_m07_f10_k006_8,val,K006,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,8,data/raw/paderborn/K006/N09_M07_F10_K006_8.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k006_9_multisensor,paderborn_n09_m07_f10_k006_9,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,9,data/raw/paderborn/K006/N09_M07_F10_K006_9.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k006_10_multisensor,paderborn_n15_m01_f10_k006_10,val,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,10,data/raw/paderborn/K006/N15_M01_F10_K006_10.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k006_11_multisensor,paderborn_n15_m01_f10_k006_11,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,11,data/raw/paderborn/K006/N15_M01_F10_K006_11.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k006_12_multisensor,paderborn_n15_m01_f10_k006_12,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,12,data/raw/paderborn/K006/N15_M01_F10_K006_12.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k006_13_multisensor,paderborn_n15_m01_f10_k006_13,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,13,data/raw/paderborn/K006/N15_M01_F10_K006_13.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k006_14_multisensor,paderborn_n15_m01_f10_k006_14,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,14,data/raw/paderborn/K006/N15_M01_F10_K006_14.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k006_15_multisensor,paderborn_n15_m01_f10_k006_15,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,15,data/raw/paderborn/K006/N15_M01_F10_K006_15.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k006_16_multisensor,paderborn_n15_m01_f10_k006_16,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,16,data/raw/paderborn/K006/N15_M01_F10_K006_16.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k006_17_multisensor,paderborn_n15_m01_f10_k006_17,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,17,data/raw/paderborn/K006/N15_M01_F10_K006_17.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k006_18_multisensor,paderborn_n15_m01_f10_k006_18,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,18,data/raw/paderborn/K006/N15_M01_F10_K006_18.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k006_19_multisensor,paderborn_n15_m01_f10_k006_19,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,19,data/raw/paderborn/K006/N15_M01_F10_K006_19.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k006_1_multisensor,paderborn_n15_m01_f10_k006_1,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,1,data/raw/paderborn/K006/N15_M01_F10_K006_1.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k006_20_multisensor,paderborn_n15_m01_f10_k006_20,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,20,data/raw/paderborn/K006/N15_M01_F10_K006_20.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k006_2_multisensor,paderborn_n15_m01_f10_k006_2,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,2,data/raw/paderborn/K006/N15_M01_F10_K006_2.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k006_3_multisensor,paderborn_n15_m01_f10_k006_3,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,3,data/raw/paderborn/K006/N15_M01_F10_K006_3.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k006_4_multisensor,paderborn_n15_m01_f10_k006_4,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,4,data/raw/paderborn/K006/N15_M01_F10_K006_4.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k006_5_multisensor,paderborn_n15_m01_f10_k006_5,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,5,data/raw/paderborn/K006/N15_M01_F10_K006_5.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k006_6_multisensor,paderborn_n15_m01_f10_k006_6,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,6,data/raw/paderborn/K006/N15_M01_F10_K006_6.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k006_7_multisensor,paderborn_n15_m01_f10_k006_7,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,7,data/raw/paderborn/K006/N15_M01_F10_K006_7.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k006_8_multisensor,paderborn_n15_m01_f10_k006_8,val,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,8,data/raw/paderborn/K006/N15_M01_F10_K006_8.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k006_9_multisensor,paderborn_n15_m01_f10_k006_9,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,9,data/raw/paderborn/K006/N15_M01_F10_K006_9.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k006_10_multisensor,paderborn_n15_m07_f04_k006_10,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,10,data/raw/paderborn/K006/N15_M07_F04_K006_10.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k006_11_multisensor,paderborn_n15_m07_f04_k006_11,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,11,data/raw/paderborn/K006/N15_M07_F04_K006_11.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k006_12_multisensor,paderborn_n15_m07_f04_k006_12,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,12,data/raw/paderborn/K006/N15_M07_F04_K006_12.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k006_13_multisensor,paderborn_n15_m07_f04_k006_13,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,13,data/raw/paderborn/K006/N15_M07_F04_K006_13.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k006_14_multisensor,paderborn_n15_m07_f04_k006_14,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,14,data/raw/paderborn/K006/N15_M07_F04_K006_14.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k006_15_multisensor,paderborn_n15_m07_f04_k006_15,val,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,15,data/raw/paderborn/K006/N15_M07_F04_K006_15.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k006_16_multisensor,paderborn_n15_m07_f04_k006_16,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,16,data/raw/paderborn/K006/N15_M07_F04_K006_16.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k006_17_multisensor,paderborn_n15_m07_f04_k006_17,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,17,data/raw/paderborn/K006/N15_M07_F04_K006_17.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k006_18_multisensor,paderborn_n15_m07_f04_k006_18,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,18,data/raw/paderborn/K006/N15_M07_F04_K006_18.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k006_19_multisensor,paderborn_n15_m07_f04_k006_19,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,19,data/raw/paderborn/K006/N15_M07_F04_K006_19.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k006_1_multisensor,paderborn_n15_m07_f04_k006_1,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,1,data/raw/paderborn/K006/N15_M07_F04_K006_1.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k006_20_multisensor,paderborn_n15_m07_f04_k006_20,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,20,data/raw/paderborn/K006/N15_M07_F04_K006_20.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k006_2_multisensor,paderborn_n15_m07_f04_k006_2,val,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,2,data/raw/paderborn/K006/N15_M07_F04_K006_2.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k006_3_multisensor,paderborn_n15_m07_f04_k006_3,val,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,3,data/raw/paderborn/K006/N15_M07_F04_K006_3.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k006_4_multisensor,paderborn_n15_m07_f04_k006_4,val,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,4,data/raw/paderborn/K006/N15_M07_F04_K006_4.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k006_5_multisensor,paderborn_n15_m07_f04_k006_5,val,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,5,data/raw/paderborn/K006/N15_M07_F04_K006_5.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k006_6_multisensor,paderborn_n15_m07_f04_k006_6,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,6,data/raw/paderborn/K006/N15_M07_F04_K006_6.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k006_7_multisensor,paderborn_n15_m07_f04_k006_7,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,7,data/raw/paderborn/K006/N15_M07_F04_K006_7.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k006_8_multisensor,paderborn_n15_m07_f04_k006_8,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,8,data/raw/paderborn/K006/N15_M07_F04_K006_8.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k006_9_multisensor,paderborn_n15_m07_f04_k006_9,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,9,data/raw/paderborn/K006/N15_M07_F04_K006_9.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_k006_10_multisensor,paderborn_n15_m07_f10_k006_10,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,healthy,0,healthy,healthy,10,data/raw/paderborn/K006/N15_M07_F10_K006_10.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_k006_11_multisensor,paderborn_n15_m07_f10_k006_11,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,healthy,0,healthy,healthy,11,data/raw/paderborn/K006/N15_M07_F10_K006_11.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_k006_12_multisensor,paderborn_n15_m07_f10_k006_12,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,healthy,0,healthy,healthy,12,data/raw/paderborn/K006/N15_M07_F10_K006_12.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_k006_13_multisensor,paderborn_n15_m07_f10_k006_13,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,healthy,0,healthy,healthy,13,data/raw/paderborn/K006/N15_M07_F10_K006_13.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_k006_14_multisensor,paderborn_n15_m07_f10_k006_14,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,healthy,0,healthy,healthy,14,data/raw/paderborn/K006/N15_M07_F10_K006_14.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_k006_15_multisensor,paderborn_n15_m07_f10_k006_15,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,healthy,0,healthy,healthy,15,data/raw/paderborn/K006/N15_M07_F10_K006_15.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_k006_16_multisensor,paderborn_n15_m07_f10_k006_16,val,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,healthy,0,healthy,healthy,16,data/raw/paderborn/K006/N15_M07_F10_K006_16.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_k006_17_multisensor,paderborn_n15_m07_f10_k006_17,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,healthy,0,healthy,healthy,17,data/raw/paderborn/K006/N15_M07_F10_K006_17.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_k006_18_multisensor,paderborn_n15_m07_f10_k006_18,train,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,healthy,0,healthy,healthy,18,data/raw/paderborn/K006/N15_M07_F10_K006_18.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_k006_19_multisensor,paderborn_n15_m07_f10_k006_19,val,K006,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,healthy,0,healthy,healthy,19,data/raw/paderborn/K006/N15_M07_F10_K006_19.mat,False,paderborn_channels_verified
